timestamp,open,high,low,close
1786542600,137.815002441,137.850006104,136.289993286,136.333892822
1786542900,136.36000061,138.023498535,136.080001831,137.929992676
1786543200,137.929992676,138.720001221,137.270004272,138.080001831
1786543500,138.009994507,138.820007324,137.754501343,138.820007324
1786543800,138.809997559,139.880004883,138.690002441,139.13999939
1786544100,139.100097656,139.727996826,138.289993286,138.800003052
1786544400,138.699996948,138.869995117,137.809997559,138.335006714
1786544700,138.300003052,139.220001221,138.210006714,138.970001221
1786545000,138.929992676,139.490005493,138.679992676,139.25
1786545300,139.25,141.199996948,139,141.119995117
1786545600,141.179992676,141.669998169,139.419998169,139.725006104
1786545900,139.699996948,139.75,138.779602051,139.130004883
1786546200,139.134994507,139.25,138.410003662,138.800094604
1786546500,138.804992676,138.880004883,138.279998779,138.354995728
1786546800,138.320007324,139.005004883,138.153793335,138.729995728
1786547100,138.729995728,138.990005493,138.520095825,138.955001831
1786547400,138.960006714,139.580001831,138.789993286,139.065002441
1786547700,139.083297729,139.410003662,138.960006714,139.202697754
1786548000,139.210006714,139.800003052,139.089996338,139.479995728
1786548300,139.470001221,139.699996948,139.259994507,139.570007324
1786548600,139.576797485,140.229995728,139.009994507,139.050003052
1786548900,139.059295654,141.169998169,138.919998169,140.820007324
1786549200,140.809997559,143.249893188,140.380004883,142.651199341
1786549500,142.690002441,143.089996338,141.320007324,141.593002319
1786549800,141.570007324,143.300003052,141.5,142.490005493
1786550100,142.440002441,142.789993286,141.520004272,141.580001831
1786550400,141.570007324,142.220001221,141.17010498,142.122299194
1786550700,142.134994507,142.13999939,141.199996948,141.300003052
1786551000,141.307693481,141.879898071,140.949996948,141.729995728
1786551300,141.660095215,142.369995117,141.550003052,142.270004272
1786551600,142.25,142.740005493,142.179992676,142.330001831
1786551900,142.389694214,142.960006714,142.009994507,142.559997559
1786552200,142.559997559,142.619995117,141.679992676,142.220001221
1786552500,142.220001221,142.740005493,141.869995117,142.249893188
1786552800,142.169998169,142.690002441,142.050003052,142.660003662
1786553100,142.690002441,143.949996948,142.539993286,143.830001831
1786553400,143.824996948,144.25,143.470001221,144.130004883
1786553700,144.119995117,144.75,144,144.309997559
1786554000,144.320007324,144.589996338,144.009994507,144.42199707
1786554300,144.410003662,144.800003052,143.650100708,144.789993286
1786554600,144.820007324,144.850006104,144.399993896,144.63999939
1786554900,144.669998169,144.75,144.270004272,144.684997559
1786555200,144.676498413,144.940002441,144.470001221,144.940002441
1786555500,144.919998169,146.130004883,144.86000061,145.710006714
1786555800,145.690002441,145.839996338,144.429992676,144.589996338
1786556100,144.609695435,145.070007324,144.539993286,144.945007324
1786556400,144.964996338,145.350006104,144.869995117,144.934997559
1786556700,144.960006714,145.550003052,144.899993896,145.440093994
1786557000,145.440002441,145.869995117,144.949996948,145.039993286
1786557300,145.054992676,145.550003052,144.619995117,145.48500061
1786557600,145.490005493,146.089996338,145.490005493,145.630004883
1786557900,145.645004272,145.645706177,144.509994507,145.270004272
1786558200,145.274993896,146.949996948,145.11000061,146.65020752
1786558500,146.660003662,147.070007324,146.37550354,146.934997559
1786558800,146.940002441,148.220001221,146.699996948,148.154998779
1786559100,148.179992676,148.789901733,147.88999939,148.421295166
1786559400,148.457992554,148.910003662,148.11000061,148.130004883
1786559700,148.149993896,148.580001831,147.820495605,147.975006104
1786560000,147.970001221,148.789993286,147.809997559,148.520004272
1786560300,148.550003052,148.949996948,148.220001221,148.274993896
1786560600,148.320007324,148.660003662,147.619995117,147.659896851
1786560900,147.63999939,148.149993896,147.320007324,147.960006714
1786561200,147.960006714,148.149993896,147.340103149,147.789901733
1786561500,147.75,148.259994507,147.710098267,147.914993286
1786561800,147.910003662,148.009994507,147.240005493,147.779998779
1786562100,147.775802612,148.130004883,147.600006104,147.960006714
1786562400,147.960006714,148.320007324,147.880004883,148.014007568
1786562700,148.012695312,149.429992676,147.940002441,149.274993896
1786563000,149.289993286,149.600006104,147.800003052,148.020004272
1786563300,148.029907227,148.660003662,147.160003662,147.199996948
1786563600,147.210006714,147.380004883,146.050003052,146.160003662
1786563900,146.169998169,146.740005493,144.595001221,146.244995117
1786564200,146.259994507,147.240005493,145.800003052,146.669998169
1786564500,146.699996948,146.720001221,145.279998779,146.179992676
1786627800,143.61680603,145,143.080001831,144.520004272
1786628100,144.539993286,145.020004272,144.25,144.615005493
1786628400,144.589996338,145.009994507,143.429992676,143.688995361
1786628700,143.570007324,144.970001221,143.419998169,144.240005493
1786629000,144.26449585,144.630004883,142.600006104,142.630004883
1786629300,142.630004883,143.199996948,141.86000061,142.365402222
1786629600,142.412796021,142.770004272,141.429992676,142.479995728
1786629900,142.5,143.300003052,142.380004883,143.089996338
1786630200,143.050003052,143.440002441,142.089996338,142.240005493
1786630500,142.259994507,142.919998169,141.910003662,142.029998779
1786630800,141.987106323,142.690002441,141.650100708,142.020004272
1786631100,142.044998169,142.449996948,141.580001831,142.348602295
1786631400,142.339996338,142.910003662,141.929992676,141.940002441
1786631700,141.949996948,142.419998169,141.649993896,141.654602051
1786632000,141.649993896,141.649993896,140.660003662,140.719100952
1786632300,140.710006714,140.869995117,139.800003052,140.580001831
1786632600,140.587905884,140.630004883,139.840499878,140.270095825
1786632900,140.274703979,140.819900513,139.960098267,140.399993896
1786633200,140.384994507,141.190002441,140.350006104,140.805603027
1786633500,140.820007324,141.380004883,140.729995728,141.009994507
1786633800,141.009994507,141.740005493,140.880004883,141.695007324
1786634100,141.719894409,142.660003662,141.660003662,142.179992676
1786634400,142.219802856,142.25,141.050003052,141.339996338
1786634700,141.310394287,141.850006104,140.809997559,140.945007324
1786635000,141,141.440002441,140.929992676,141.229995728
1786635300,141.199996948,141.720001221,141.199996948,141.619995117
1786635600,141.604995728,142.149993896,141.604995728,141.661102295
1786635900,141.660003662,141.676193237,140.899993896,141.320007324
1786636200,141.36000061,141.470001221,141.029998779,141.229995728
1786636500,141.229293823,141.279998779,140.940093994,141.095001221
1786636800,141.095001221,141.470001221,140.960006714,141.160003662
1786637100,141.154998779,141.539993286,140.669998169,140.869995117
1786637400,140.880004883,141.059997559,140.710006714,140.73500061
1786637700,140.718002319,140.880004883,140.300003052,140.331207275
1786638000,140.339996338,141.11000061,140.289993286,140.82989502
1786638300,140.830001831,141.060699463,140.75,141.050003052
1786638600,141.066101074,141.119995117,140.339996338,140.509994507
1786638900,140.505004883,140.739593506,140.050003052,140.210006714
1786639200,140.204605103,140.54989624,139.839996338,140.425003052
1786639500,140.425003052,140.660003662,140.230102539,140.539993286
1786639800,140.552307129,140.642593384,140.350006104,140.386001587
1786640100,140.384994507,140.409896851,140.039993286,140.139892578
1786640400,140.13999939,140.600006104,140.13999939,140.330001831
1786640700,140.317993164,140.550003052,140.279998779,140.5
1786641000,140.51890564,141.220001221,140.490097046,141.205001831
1786641300,141.210006714,141.5,141.134994507,141.455001831
1786641600,141.470001221,142.080001831,141.369995117,141.990005493
1786641900,141.990005493,142.160003662,141.721893311,142.11000061
1786642200,142.100006104,142.11000061,141.770004272,141.850097656
1786642500,141.869995117,142.61000061,141.86000061,142.054992676
1786642800,142.050003052,142.419998169,141.949996948,142.160003662
1786643100,142.160003662,142.529998779,142.149993896,142.494995117
1786643400,142.490005493,142.63999939,142.410003662,142.51499939
1786643700,142.5,142.580001831,142.339996338,142.410003662
1786644000,142.399993896,143.240005493,142.350006104,142.800003052
1786644300,142.800003052,142.820007324,142.149993896,142.23500061
1786644600,142.23500061,142.550003052,141.809997559,142.225006104
1786644900,142.225006104,142.479995728,142,142.270004272
1786645200,142.271499634,142.679992676,142.179992676,142.339996338
1786645500,142.330001831,142.410003662,142.020004272,142.300003052
1786645800,142.320007324,142.440002441,142.199996948,142.254501343
1786646100,142.270004272,142.590499878,142.020004272,142.195007324
1786646400,142.190002441,142.240005493,141.449996948,141.809997559
1786646700,141.809997559,142.4243927,141.520004272,142.380004883
1786647000,142.380004883,142.550003052,141.960006714,142.279998779
1786647300,142.279998779,143.570007324,142.279998779,143.455001831
1786647600,143.490005493,143.679992676,142.929992676,143.419998169
1786647900,143.440002441,143.740005493,143.020004272,143.449996948
1786648200,143.460006714,143.584701538,142.960006714,143.229995728
1786648500,143.23500061,143.800003052,142.899993896,143.705001831
1786648800,143.699996948,143.990005493,143.330001831,143.839996338
1786649100,143.830001831,144.36000061,143.699996948,144.320007324
1786649400,144.320007324,144.554992676,143.990402222,144.455001831
1786649700,144.460006714,144.770004272,144.42010498,144.720001221
1786650000,144.70350647,144.949996948,143.130004883,143.184997559
1786650300,143.199996948,143.850006104,142.5,142.809997559
1786650600,142.820007324,143.239898682,141.070007324,141.104995728
1786650900,141.089996338,142.119995117,140.820007324,141.220001221
1786714200,142.910003662,144.020004272,141.559997559,141.634994507
1786714500,141.630004883,141.699996948,140.11000061,140.179992676
1786714800,140.179992676,140.259994507,138.270004272,138.399993896
1786715100,138.392501831,139.36000061,138.274993896,138.949996948
1786715400,138.949996948,139,137.25,137.410003662
1786715700,137.440002441,138.024398804,137.370101929,137.580001831
1786716000,137.559997559,137.727996826,136.710006714,137.496200562
1786716300,137.524993896,137.949996948,137.229995728,137.229995728
1786716600,137.225006104,138,136.960006714,137.550003052
1786716900,137.5,137.869903564,136.570007324,136.604995728
1786717200,136.604995728,137,135.837997437,135.99949646
1786717500,135.98500061,137.529998779,135.979995728,136.86000061
1786717800,136.88999939,137,135.880004883,136.020004272
1786718100,136.009994507,136.369995117,135.559997559,135.789993286
1786718400,135.770004272,136.190002441,135.5,135.866104126
1786718700,135.800003052,136.5,135.550003052,136.016296387
1786719000,136,136.479995728,135.850006104,136.160003662
1786719300,136.160003662,136.199996948,135.598007202,135.835006714
1786719600,135.869995117,136.350006104,135.75,136.089996338
1786719900,136.130004883,136.309997559,135.899993896,136.179992676
1786720200,136.149993896,136.470001221,135.880004883,136.36000061
1786720500,136.335006714,137.089996338,136.335006714,136.98500061
1786720800,136.98500061,137.179992676,136.589996338,136.919998169
