timestamp,open,high,low,close
1771934400,26.464,27.016,26.116,26.751
1771948800,26.769,27.281,26.746,27.222
1771963200,27.233,27.431,27.006,27.102
1771977600,27.109,27.975,26.958,27.025
1771992000,27.029,27.285,26.769,26.926
1772006400,26.925,27.2,26.768,27.2
1772020800,27.19,28.5,27.05,27.993
1772035200,27.987,29.066,27.922,28.793
1772049600,28.805,29,27.631,27.902
1772064000,27.905,28.63,27.716,28.039
1772078400,28.029,28.571,28.016,28.248
1772092800,28.25,29.4,28.096,28.453
1772107200,28.453,29.4,28.16,28.469
1772121600,28.459,28.739,27.838,28.539
1772136000,28.528,28.718,28.107,28.128
1772150400,28.12,28.867,27.936,28.852
1772164800,28.848,29.617,28.791,29.3
1772179200,29.296,29.945,28.312,28.347
1772193600,28.339,28.422,27.859,28.193
1772208000,28.177,28.197,26.88,27.109
1772222400,27.111,27.438,26.76,27.314
1772236800,27.306,27.571,26.827,26.882
1772251200,26.882,27.057,26.103,26.64
1772265600,26.631,27.71,26.544,27.281
1772280000,27.297,28.224,27.136,28.184
1772294400,28.182,29.699,28.027,29.5
1772308800,29.498,31.35,29.4,31.231
1772323200,31.215,31.298,30.2,30.924
1772337600,30.916,31.546,30.683,30.927
1772352000,30.941,31.199,30.436,31.066
1772366400,31.057,31.568,30.618,31.395
1772380800,31.407,31.922,30.75,31.602
1772395200,31.595,32.31,31.23,31.56
1772409600,31.553,32.745,31.503,32.041
1772424000,32.041,32.079,29.961,30.319
1772438400,30.319,30.744,30.222,30.702
1772452800,30.711,32.544,30.397,32.162
1772467200,32.175,33.712,31.977,32.465
1772481600,32.45,33.259,31.961,32.829
1772496000,32.833,33.3,32.268,32.983
1772510400,32.99,33.559,32.339,33.042
1772524800,33.042,33.058,31.556,31.936
1772539200,31.928,32.356,30.995,31.892
1772553600,31.891,32.88,31.696,31.782
1772568000,31.78,31.901,30.791,31.298
1772582400,31.298,31.659,30.756,30.98
1772596800,30.976,32.192,30.786,32.173
1772611200,32.168,33,31.767,32.577
1772625600,32.61,33.249,32.176,33.146
1772640000,33.14,33.219,32.046,32.464
1772654400,32.464,32.561,31.42,32.16
1772668800,32.156,32.239,31.319,31.504
1772683200,31.5,31.876,31.367,31.549
1772697600,31.552,32.256,31.538,31.81
1772712000,31.805,32.06,30.941,31.283
1772726400,31.294,31.31,30.231,30.364
1772740800,30.389,30.953,30.355,30.53
1772755200,30.525,30.726,30.265,30.643
1772769600,30.641,31.129,30.512,30.816
1772784000,30.811,30.896,30.188,30.363
1772798400,30.36,30.837,29.5,29.847
1772812800,29.854,30.502,29.462,30.349
1772827200,30.352,31.348,30.328,31.035
1772841600,31.014,31.089,30.586,30.751
1772856000,30.754,30.754,30.247,30.441
1772870400,30.44,31.054,30.264,30.909
1772884800,30.895,31.139,30.629,30.725
1772899200,30.723,30.947,29.799,30.2
1772913600,30.2,30.322,29.874,30.293
1772928000,30.293,30.365,30.013,30.083
1772942400,30.083,30.248,29.68,30.17
1772956800,30.188,30.675,30.065,30.336
1772971200,30.336,30.813,30.078,30.535
1772985600,30.539,30.776,30.111,30.776
1773000000,30.776,31.221,30.12,30.717
1773014400,30.687,31.417,30.269,30.528
1773028800,30.535,31.098,30.409,30.705
1773043200,30.706,31.456,30.675,31.419
1773057600,31.419,33.477,31.386,32.421
1773072000,32.4,34.824,32.386,34.133
1773086400,34.115,35.366,33.948,34.682
1773100800,34.668,34.761,33.5,34.745
1773115200,34.746,34.872,33.883,34.561
1773129600,34.562,35.138,34.548,34.943
1773144000,34.926,35.197,33.959,34.835
1773158400,34.839,34.9,33.71,33.955
1773172800,33.95,34.283,33.608,34.191
1773187200,34.188,34.83,34.09,34.378
1773201600,34.367,35,34.354,34.411
1773216000,34.413,35,34.15,34.899
1773230400,34.905,36.989,34.778,36.354
1773244800,36.348,36.817,35.951,36.337
1773259200,36.332,36.604,35.791,36.22
1773273600,36.234,37.086,35.8,35.862
1773288000,35.858,37.457,35.855,36.841
1773302400,36.838,38.022,36.771,37.333
1773316800,37.332,37.996,36.891,37.42
1773331200,37.426,37.871,37.017,37.111
1773345600,37.115,37.5,36.87,37.281
1773360000,37.295,38.5,37.192,38.13
1773374400,38.117,38.238,37.322,37.74
1773388800,37.744,37.758,36.95,37.343
1773403200,37.34,37.682,36.136,36.259
1773417600,36.274,36.836,36,36.78
1773432000,36.776,36.974,36,36.461
